Name,"Screen name","Twitter ID",Location,Biography,"Created date",Followers,Following,Tweets,Favorites,Website,"Time zone",Geo-enabled,Verified,Language,Protected,"Profile image URL"
"🦧 Grunky 🦧",Grunk3y,"ID 3317421091",," I like thinking about things | Ape enthusiast","Mon Aug 17 03:51:04 +0000 2015",12,309,179,6739,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1428910198295470087/t2MuQPio_normal.jpg
"Danny Houllebecq",Datguyhoullbz,"ID 1610825846134013953",," ","Thu Jan 05 02:29:53 +0000 2023",23,581,206,1993,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610825950270296069/EnSsNCFI_normal.jpg
Hereforthefax,Hereforthefax1,"ID 1366776507281117186",," Here for the fax","Tue Mar 02 15:45:03 +0000 2021",37,1891,0,2203,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1366782627743678465/cmIvV1TI_normal.jpg
✠K.U.N.K.✠,ORKISHBOLTGUN,"ID 1610643047460610050",✠," I worship the True Light, which lighteth every man that cometh into the world.","Wed Jan 04 14:23:31 +0000 2023",370,358,520,3822,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1610837407649128450/F0HtRClb_normal.jpg
Brett,HugeBeefStick,"ID 1610738536390459420",," ","Wed Jan 04 20:42:58 +0000 2023",4,83,6,304,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610841616951934977/CKHEF681_normal.jpg
"Blank Name",platamexpress,"ID 1391118866055634946",," Something clever","Sat May 08 19:52:44 +0000 2021",18,435,24,5292,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1513236928925212674/goshWvWA_normal.jpg
ステージフュエル,CardcaptorCunny,"ID 1603532161067393026","Iserlohn Fortress"," Bridegroom of Urth, Master of the House Absolute, Chief of his Race, Gold of his People, Messenger of Dawn, Helios, Hyperion, Surya, Savitar, and Autarch.","Thu Dec 15 23:27:19 +0000 2022",467,252,287,366,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608356321321156609/j5yZUfVp_normal.jpg
nut_smacker,NSmacker,"ID 1304427337728094208",," ","Fri Sep 11 14:31:37 +0000 2020",17,305,400,43654,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1304428214446632962/gAw2_HJ1_normal.jpg
иван,borschtsmoothie,"ID 1585784607026208768",," ","Fri Oct 28 00:04:56 +0000 2022",65,794,1389,11074,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613553094226313218/vdBnI5x5_normal.jpg
"Federale 🇷🇺",Federale8686,"ID 1594015404011229185",," ","Sat Nov 19 17:11:15 +0000 2022",112,1335,9077,115,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1594016040756838400/O2yB1tSR_normal.jpg
𝔊𝔲𝔩𝔞𝔤,gvl4g_,"ID 1019658238831149056",," ","Wed Jul 18 19:00:43 +0000 2018",258,1832,1184,15745,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1331307364859998209/tXnvblbp_normal.jpg
§igs,mund826,"ID 1458150688773529609","Builder King WON"," Meds and Sproke now","Tue Nov 09 19:14:00 +0000 2021",79,185,1642,10475,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1620664933993037827/9zEBgnxE_normal.png
"season radio",beefbok,"ID 1379573662077087744","Job 7:1"," Season Radio is a retired historian of sound mind & character.","Tue Apr 06 23:16:16 +0000 2021",671,2535,704,59680,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1620524524528705536/4qJWG1p2_normal.jpg
"Christus Vincit",The_Despair_,"ID 990306702",," ","Wed Dec 05 06:16:02 +0000 2012",52,212,2490,17564,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/541529358452547584/RxKoe7YI_normal.png
Gator,GatorReturned,"ID 1573796304492314625",," Call me Gator.","Sat Sep 24 22:07:45 +0000 2022",73,92,111,384,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1573796565852033025/tKQ4BScP_normal.jpg
"Alexander Croft",alex_crofter,"ID 1595369968392019969",," ","Wed Nov 23 10:53:43 +0000 2022",12,299,74,1034,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595370268372873217/pmSj172i_normal.jpg
Eternalschizo199XX,unatcoschizo,"ID 1479596698934468609",," ","Fri Jan 07 23:32:22 +0000 2022",2,249,0,34126,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1479601586401800193/mK1NC8VZ_normal.jpg
Ron,otorironogatari,"ID 1569424207750041600",," the celebrimbor of tweeting.

 #MAGA","Mon Sep 12 20:34:38 +0000 2022",522,265,4646,2822,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1590483002538221568/MWC6p4b__normal.jpg
"𝕾𝖊𝖗𝖇𝖔𝖓𝖆𝖚𝖙 ⛓ ✠",srbnt_reborn,"ID 1596449899544977409",Eumeswil," ","Sat Nov 26 10:25:00 +0000 2022",94,252,686,1668,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611069706076622874/L3QwhTAW_normal.jpg
"Nick Land Groyper",groyper_land,"ID 1473385395773755409",," ","Tue Dec 21 20:10:40 +0000 2021",60,102,110,272,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1475701395760324609/bzS339vb_normal.jpg
Takamataquetemata,AmaroSampedro,"ID 1585844700711424000",," ","Fri Oct 28 04:04:07 +0000 2022",6,60,280,1182,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1585844840515964931/JgJ0fwrd_normal.jpg
litvishhocker,litvishhocker,"ID 1608843991381860354","Greater Lakewood Irredentist"," Father of 6, married to an amazing woman. I run my own business and defend my people in my spare time.

No DMs from women","Fri Dec 30 15:14:37 +0000 2022",83,204,2951,1858,https://www.theyeshivaworld.com/coffeeroom/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1608844226904707074/XNo5GeSx_normal.jpg
🤨,clickclickkangz,"ID 1517637778426580993",," ","Fri Apr 22 22:53:50 +0000 2022",79,156,3217,18636,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1518595618532249600/ZSBPYgpN_normal.jpg
erhplays,erhplays42,"ID 920574907909591040",," ","Wed Oct 18 08:58:56 +0000 2017",24,773,0,300,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/920575959866265601/WXoxwRof_normal.jpg
Immolator🔥,DeusExImmolata,"ID 1260094578629246976",Muspelheim," Went up the mountain to mentor with the warrior wizards, came back down bemusedly 'riding the tiger'. Animist. Vitalist. Advocate for Code Duello. Truth = Fire","Tue May 12 06:30:39 +0000 2020",199,404,1817,5789,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612245207927640064/rX_mLHWT_normal.jpg
"Vanish 🇦🇺",Vanish5a,"ID 829943980662022145",Hyperborea," ","Fri Feb 10 06:43:59 +0000 2017",34,557,163,19196,,,Disabled,"Not verified",,"Not protected",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
WarwickSiege,SiegeWarwick,"ID 1449096620860219393",," Calvinist","Fri Oct 15 19:35:42 +0000 2021",22,265,77,14230,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1449096902771986434/PQ8n6_nP_normal.jpg
dog,dogvillecitizen,"ID 1585026055328468997",," ","Tue Oct 25 21:50:41 +0000 2022",5,87,78,1052,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1585026325567479810/rYA4us-j_normal.jpg
"The Monad Groyper",youReMyfren22,"ID 1610730320776527882",," 𝓡eally nice to 𝓜eet you!","Wed Jan 04 20:10:26 +0000 2023",36,55,72,325,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610753815329865729/sn5cMcI4_normal.jpg
"Fuck Mouth",FuckMouth3,"ID 1115235696078274560",," Rekt Vids and Shit","Mon Apr 08 12:51:24 +0000 2019",27,547,123,14365,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1115236530149138432/IEqoaXpK_normal.jpg
"Upsetting Little Guy, Gross, Ick",CreatureAwful,"ID 1214993813342687232",," Up and coming","Wed Jan 08 19:34:42 +0000 2020",8,256,91,3224,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1337147627746549760/h_R5seVl_normal.jpg
"Scheißposter Supreme",MehrScheiss,"ID 1159301334895681538","Under hostile occupation"," It’s all so tiresome","Thu Aug 08 03:12:31 +0000 2019",276,181,5632,102571,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1596733625474613249/uQYBiFGs_normal.jpg
"ᏔᎥll Ꮤаlскеr",Vonn_Diesel,"ID 1582493212026994688",," Веаνеr","Tue Oct 18 22:06:25 +0000 2022",72,596,219,2957,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1614763963601879040/ZCWp1_7v_normal.jpg
"♥🍓 𝔟𝔯𝔞𝔦𝔫𝔱𝔢𝔞2 🧠🍵 (✿◡‿◡)",braintea2,"ID 1543356160018993153",," its hip to be square","Sat Jul 02 22:09:25 +0000 2022",23,94,197,822,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1603292910677622786/MMjuPIeT_normal.jpg
"Ferdinand Lovis",FerdinandLovis,"ID 1379345091467350016",," ","Tue Apr 06 08:08:04 +0000 2021",160,1251,49,15281,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1379345561489453057/8--JwEUB_normal.jpg
Kafuka-chan,KafukaFuuraFan,"ID 725045753031364610",Kyoto," The internet artist currently known as ""CT"".
We’ve met.","Tue Apr 26 19:35:53 +0000 2016",147,429,12482,24957,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1497024908748115972/AQ90k8k4_normal.jpg
"✧･ﾟ: *✧･ﾟ:* ♰ *:･ﾟ✧*:･ﾟ✧",yuk0ku,"ID 1245935993183559680",," the bright disk of the sun soared up and exploded behind his eyelids","Fri Apr 03 04:47:55 +0000 2020",122,208,717,8342,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1598827470735613952/O_EMGXd__normal.jpg
llIlIIlllIIlIIl,llIlIIlllIIlIII,"ID 756903784543031296",," ","Sat Jul 23 17:28:20 +0000 2016",22,198,482,1594,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1487768758210936832/8xa6LbRO_normal.jpg
Samuel,ultrafaciste,"ID 1462824490644168708",," Nouveau sur twitter","Mon Nov 22 16:45:22 +0000 2021",66,580,804,57891,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1609281643012825089/vQUOe2Bj_normal.jpg
CindyMan88,CindyMan88,"ID 1579546944522813442","Valhalla, NY"," Always Keyed","Mon Oct 10 18:58:59 +0000 2022",71,143,374,4445,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1618404811187142656/l8A7LSLz_normal.jpg
"Солдатенсендер Белград 🏴‍☠️",pushapirgo,"ID 1554597095256072192","Киоск #1308"," I completed the system of German idealism 🦒 🇷🇸","Tue Aug 02 22:37:27 +0000 2022",23,124,1158,5607,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1621684857012211714/GN9FqtHO_normal.jpg
fifty,fifty674788881,"ID 1407272223719661574",," Christian, Old Stock, Reactionary","Tue Jun 22 09:42:27 +0000 2021",34,544,609,3524,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1602544849164435456/FERj0fDl_normal.jpg
"Brandonomics Defender",JohnGregoryJr,"ID 249863802","Miami, FL"," I'm nobody","Wed Feb 09 23:09:05 +0000 2011",941,2246,35663,298734,,,Enabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1478551600222326787/RiDsEdam_normal.jpg
"Grant W. Brooks",GrantWBrooks2,"ID 1578203579088834563",," Late Son of the Frontier | I write, because I must | written for @newatlantissun @atopthecliffs & @sunflrsociety","Fri Oct 07 02:00:40 +0000 2022",201,124,642,4827,https://grantbrooks.substack.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1584391428272279553/7EoAWJtN_normal.jpg
"ubfgyky fyulb",sendch1n4herion,"ID 1304145660648869889",," ","Thu Sep 10 19:52:26 +0000 2020",11,164,17,119,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1543143154064433158/-fZjoEQX_normal.jpg
"Chris Tuss Victor",ChrisTussVictor,"ID 236300369",," Gen-X Husband & Father with numerous kids & animals. Logos, Novelty, & The South.","Mon Jan 10 08:06:08 +0000 2011",595,803,6762,8852,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1426347452748206082/TU5Ie3E3_normal.jpg
Elevenfortyseven,1147x1147,"ID 1580585510199857152","Paris, France"," Writer | ""Men would rather desire oblivion than not desire anything at all""","Thu Oct 13 15:45:34 +0000 2022",95,378,352,2837,http://elevenfortyseven.substack.com,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1613665062698319872/5JN0IGzn_normal.jpg
MMA,MMA________,"ID 869132539893624833",," ","Mon May 29 10:05:20 +0000 2017",0,151,0,1265,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1545709165372391425/-7QbzbWd_normal.jpg
Aias,Telemonian_Ajax,"ID 1277084603522695168",," Dear sailors, my only friends, You alone remain true.","Sun Jun 28 03:43:24 +0000 2020",23,146,34,8068,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1615907230057914368/JTeXok6B_normal.jpg
CaffeineGuzzler,JackSpagnola,"ID 3986207913",," I lift weights, I run, and I hit things. I also pretend to golf.","Sun Oct 18 10:18:09 +0000 2015",301,722,3956,12003,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1601626144050216969/hma3PPP5_normal.jpg
cheerfullhus,NemamRadNegriky,"ID 931625192027312128","thrown out of window"," 🏢🤸⤵️","Fri Nov 17 20:48:49 +0000 2017",36,448,174,25838,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1417233971591720962/S_2WeP5Y_normal.jpg
RangTang,RangTang_69,"ID 1592283498588561414",," Oo Oo Aa Aa","Mon Nov 14 22:29:25 +0000 2022",215,1761,17882,16908,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1592284319422320644/wBnFpjFc_normal.jpg
pj,major_gerry,"ID 599836640",," ","Tue Jun 05 05:08:30 +0000 2012",366,2740,4875,104633,,,Enabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1372990459803545603/GXG3LRFk_normal.jpg
"young werther",werther_n,"ID 1206201712312238081",@hownowyoungman," To the poet, to the philosopher, to the saint, all things are friendly and sacred, all events profitable, all days holy, all men divine.","Sun Dec 15 13:18:02 +0000 2019",895,465,7105,40286,http://volcanicspring.substack.com,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1352451347665350657/iaoKAt5t_normal.jpg
Nicolover,Nicolover15,"ID 1487454234157195273",," ","Sat Jan 29 15:55:08 +0000 2022",0,78,1,692,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/1487517872805097474/hJRhrq09_normal.jpg
Nate,Alabastard99,"ID 1589399286588051456",," ","Sun Nov 06 23:28:33 +0000 2022",0,429,0,252,,,Disabled,"Not verified",,Protected,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png
"Bauhaus Spring",MegaCityMech,"ID 720670716509552641",USA," SOC ☦️. Stake and pyre enthusiast.","Thu Apr 14 17:51:03 +0000 2016",237,991,1389,5104,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1423683897309765636/L8qboYDE_normal.jpg
"Nemesis II ✹",gr_volk,"ID 1369007206801235979","Olympus 🏔"," Video Creator / Archivist. Find me on https://t.co/Jw5BOCguyc","Mon Mar 08 19:29:09 +0000 2021",1368,246,3963,22270,https://archive.org/details/@greek_volk,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1475605771165614080/8OYk-HYx_normal.jpg
NothingChanged,AirocylWW,"ID 1586573548792979457",," ","Sun Oct 30 04:20:03 +0000 2022",10,92,0,2900,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1595213228237258754/yUKZ8rD1_normal.jpg
"🥂 marquis de posade 🏖",acczibit,"ID 2794848564",abyssopelagic," propagate. accelerate. concentrate. separate. debilitate. annihilate. exhilarate.","Sat Sep 06 22:57:20 +0000 2014",38908,1476,45586,92268,http://isdeathcertain.com/,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1270282276530786305/NoAL0FI5_normal.jpg
"Internet-Using Computer Haver",lovefromcathay,"ID 1579948516973191169",," CEO of #LurkerTwitter","Tue Oct 11 21:34:24 +0000 2022",15,118,95,1303,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1580945485963169792/dLVM5um0_normal.jpg
Reynaldo,Crishendeaux,"ID 1551970838966050816",," ","Tue Jul 26 16:41:14 +0000 2022",2,57,0,4737,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1551971481550217219/YnYCt7_F_normal.jpg
"Chuck Benoit",DrChuckBenoit,"ID 2154576445",," I brush my teeth with a barbed wire toothbrush.","Fri Oct 25 09:59:13 +0000 2013",542,482,750,378254,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/378800000644988251/76ee04dafbe3b7f9aab1cc4453414166_normal.jpeg
Lowerclassmid,lowerclassmid,"ID 1570147987707273225",," 💥","Wed Sep 14 20:31:01 +0000 2022",21,283,88,217,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1604156124420268032/CLk5Mqn__normal.jpg
"mauled by wolves",mauledbywolves,"ID 797228771619336192",," ","Sat Nov 12 00:05:25 +0000 2016",585,960,2317,117833,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1422964858471976963/yiyVQ5SJ_normal.png
Virgl,burnedintherain,"ID 2350394250",," ","Tue Feb 18 17:00:03 +0000 2014",6,159,0,631,,,Disabled,"Not verified",,Protected,https://pbs.twimg.com/profile_images/435825828782292992/Szb_sK1i_normal.png
Eugen🇭🇷🏴‍☠️,chaoscobanac,"ID 4753632225","Republic of Croatia"," Jebač tvoje stare, 21, gun enthusiast in a country with awful gun laws -
astralni collab sa @leahiM0","Sat Jan 09 10:59:33 +0000 2016",94,346,8976,45828,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1478805116618686466/LEM214Eb_normal.jpg
"Deucalion 🇬🇷",DeucalionBlood,"ID 722451997421674496",," Nietzschean rockstar, Christian traditionalist","Tue Apr 19 15:49:13 +0000 2016",299,941,1726,11968,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1545487582750023680/qWoy2ajZ_normal.jpg
"A. Sorokin",Armin_Sorokin,"ID 1610624405075365888","Los Angeles, TX"," History of obscure and forgotten peoples.","Wed Jan 04 13:09:24 +0000 2023",2,82,8,215,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1612447338085195777/Hhe46RRr_normal.jpg
"Heaven Vision",wokegroyper,"ID 1576310569551945737",," 真理への愛は、天でも地でも報いを受ける","Sat Oct 01 20:38:32 +0000 2022",32,58,15,110,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1610640027431616522/0KDb3xiB_normal.jpg
"Green Rays ᛟ",Gr88nrays,"ID 1608237479701651457","Hyperborean Club Tropical"," Knight of the Grail 🩸
#HigherAryanArts","Wed Dec 28 23:04:36 +0000 2022",169,399,458,2455,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1619063244848566273/b-vp_IxX_normal.jpg
dub,dubthewizard,"ID 1500702831002664962",," hides power level","Mon Mar 07 05:20:29 +0000 2022",132,334,196,33582,,,Disabled,"Not verified",,"Not protected",https://pbs.twimg.com/profile_images/1611951859035508737/LhCpV48w_normal.jpg
